report_id,report_text,iogp_category_hint,suggested_tags,iogp_tags,sif_potential,energy_level,barrier_failure,human_proximity,exposure_duration,notes,labeled_by
R089,A worker crouched next to a wellhead during a pressure test instead of standing behind the designated barrier.,line_of_fire,line_of_fire,line_of_fire,false,2,2,2,1,"The worker was positioned near a wellhead under pressure without utilizing the designated protective barrier, exposing them to potential high-pressure release. However, the pressure test was controlle [percentile-cap: demoted from SIF+]",llm_weak_gold
R090,An employee reached into a pinch point on a conveyor to clear debris while it was still running.,line_of_fire,line_of_fire,energy_isolation;line_of_fire;bypassing_safety_controls,false,2,2,2,1,"The employee exposed their hand to a running conveyor belt, a high-magnitude mechanical energy source with an active pinch point, directly placing a body part in the line of fire. The physical guard o [percentile-cap: demoted from SIF+]",llm_weak_gold
R091,A worker walked under a boom while a crane was repositioning a load overhead.,line_of_fire,line_of_fire,safe_mechanical_lifting;line_of_fire,false,2,1,2,1,"The worker walked under a suspended load, placing themselves directly in the line of fire of a heavy suspended load (high gravitational/mechanical energy). This represents a severe exposure to a dropp",llm_weak_gold
R092,Two workers stood on opposite sides of a pipe being straightened under tension when it snapped.,line_of_fire,line_of_fire,line_of_fire,false,2,2,2,1,"High mechanical energy was present under tension, and the pipe snapped while workers were positioned directly in the line of fire on opposite sides. This represents a severe release of stored mechanic [percentile-cap: demoted from SIF+]",llm_weak_gold
R093,A worker stood downwind of a pressure relief vent during a blowdown.,line_of_fire,line_of_fire,line_of_fire,false,2,1,2,1,"The worker was exposed to potential high-pressure release by standing downwind of a pressure relief vent during a blowdown (moderate-to-high energy, proximity to release path). While the activity itse",llm_weak_gold
R094,"A welding blanket was not used to shield nearby insulation, which later ignited from stray sparks.",hot_work,hot_work,hot_work,false,1,1,1,1,Stray welding sparks ignited nearby insulation because a protective welding blanket was omitted. This involves moderate thermal energy from hot work and a degraded administrative/precautionary barrier,llm_weak_gold
R095,Gas testing was performed at the start of a hot work job but not repeated after a shift change several hours later.,hot_work,hot_work,hot_work;work_authorisation,false,1,1,1,1,"The report describes a procedural lapse where gas testing was not repeated following a shift change during a hot work operation. The energy level is moderate (flammable/hot work environment, but no ac",llm_weak_gold
R096,A grinder was used near an open drum of solvent that had not been moved out of the hot work area.,hot_work,hot_work,hot_work,false,1,2,1,1,"The use of a grinder (ignition source) near an open solvent drum represents flammable and ignition energy. The required control to remove flammables from the hot work area was absent, and workers were",llm_weak_gold
R097,Hot work continued through a wind shift that blew sparks toward a nearby vent stack.,hot_work,hot_work,hot_work,false,1,1,1,1,"Hot work was performed while a wind shift blew sparks toward a nearby vent stack, presenting an ignition hazard near a potential hydrocarbon source. While an ignition source and flammables were presen",llm_weak_gold
R098,"A contractor began cutting a pipe believed to be empty, but residual product ignited when the torch made contact.",hot_work,hot_work,hot_work;energy_isolation;line_of_fire,false,2,2,2,1,"The contractor encountered residual flammable product while cutting a pipe, resulting in a flash fire/ignition (hot_work, energy_level=2 for thermal/flammable energy). A critical verification barrier  [percentile-cap: demoted from SIF+]",llm_weak_gold
R099,"A worker used an extension ladder that was too short for the platform, overreaching from the top rungs.",working_at_height,working_at_height,working_at_height,false,2,1,2,1,"The worker was working at height on an extension ladder while overreaching, presenting gravitational energy at height (>2m, energy_level=2) and a physical fall hazard with a degraded procedural barrie",llm_weak_gold
R100,Fall protection was clipped to a handrail instead of a rated anchor point on an elevated walkway.,working_at_height,working_at_height,working_at_height,false,2,1,2,1,"The worker was at height (>2m) and clipped their fall protection to a handrail rather than a rated anchor point, representing gravitational energy exposure with a degraded/improper barrier. While the ",llm_weak_gold
R101,A worker removed his harness briefly to reposition tools and slipped before reattaching.,working_at_height,working_at_height,working_at_height,false,2,2,2,1,"The worker was at height and removed his harness to reposition tools, slipping before reattaching. Although a fall hazard existed, no actual fall from height occurred, meaning gravitational energy was [percentile-cap: demoted from SIF+]",llm_weak_gold
R102,"Scaffold planks were missing toe boards, and a dropped tool struck a worker below.",working_at_height,working_at_height,working_at_height,false,2,2,2,1,"Gravitational energy was present from elevated work where a dropped tool struck a worker below. A critical physical barrier (toe boards) was absent, and a worker in the exposure path was directly stru [percentile-cap: demoted from SIF+]",llm_weak_gold
R103,A worker climbed onto equipment to gain height instead of using the available man-lift.,working_at_height,working_at_height,working_at_height,false,2,1,1,1,"The worker climbed onto equipment for height without using the proper man-lift, introducing a fall hazard greater than 2m. While the height energy source is present, the worker's exposure was brief an",llm_weak_gold
R104,A load was lifted using a single-leg sling instead of the required multi-leg configuration for the shape of the load.,safe_mechanical_lifting,safe_mechanical_lifting,safe_mechanical_lifting,false,2,1,1,1,"A mechanical lifting operation was conducted using an incorrect sling configuration, introducing the hazard of an unstable suspended load and gravitational energy. A worker was in the proximity of the",llm_weak_gold
R105,"Riggers proceeded with a lift after noticing a frayed section of the sling, planning to inspect it after the job.",safe_mechanical_lifting,safe_mechanical_lifting,safe_mechanical_lifting;line_of_fire,false,2,2,2,1,"The riggers proceeded with a mechanical lift using a visibly damaged/frayed sling, introducing high gravitational energy from a suspended load while ignoring a critical physical barrier (sling integri [percentile-cap: demoted from SIF+]",llm_weak_gold
R106,A crane's outriggers were not fully extended before a lift near the edge of its rated capacity.,safe_mechanical_lifting,safe_mechanical_lifting,safe_mechanical_lifting;line_of_fire,false,2,2,2,1,"A crane lift near rated capacity with outriggers not fully extended creates high mechanical/gravitational energy potential due to the risk of crane tip-over, and the operator/rigging crew were in the  [percentile-cap: demoted from SIF+]",llm_weak_gold
R107,"A worker used his hands to guide a load into place instead of a tag line, and his fingers were caught.",safe_mechanical_lifting,safe_mechanical_lifting,line_of_fire;safe_mechanical_lifting,false,1,2,2,1,"The worker was guiding a mechanical load with hands instead of a tag line, resulting in fingers being caught, which involves mechanical pinch-point energy in the line of fire. A critical physical barr",llm_weak_gold
R108,Two cranes were used to lift a single load without a documented dual-lift plan.,safe_mechanical_lifting,safe_mechanical_lifting,safe_mechanical_lifting;work_authorisation,false,2,2,2,1,"The dual-lift operation involved heavy suspended loads and complex lifting dynamics, which constitutes high-magnitude mechanical energy (energy_level: 2). The critical administrative and planning barr [percentile-cap: demoted from SIF+]",llm_weak_gold
R109,A driver skipped the pre-trip vehicle inspection and later discovered the brakes were low on fluid mid-route.,driving,driving,driving,false,1,1,1,1,"The driver operated a vehicle without a pre-trip inspection and encountered low brake fluid mid-route, representing moving vehicle energy and a degraded administrative barrier. While driving involves ",llm_weak_gold
R110,A supervisor pressured a driver to keep driving past the mandated rest break to make a delivery window.,driving,driving,driving,false,1,1,1,2,"The report describes a driving operations issue involving fatigue pressure rather than a high-speed vehicle crash or mechanical kinetic energy event, though extended driving presents moderate transpor",llm_weak_gold
R111,A driver took a shortcut on an unmaintained lease road in heavy rain and became stuck near a wash-out.,driving,driving,driving,false,1,1,1,1,"The driver navigated an unmaintained lease road in severe weather, encountering a wash-out which represents vehicular and environmental hazards. However, the vehicle successfully became stuck without ",llm_weak_gold
R112,A worker rode in the bed of a pickup truck between well pads instead of using the cab.,driving,driving,driving,false,2,2,2,1,"The worker was exposed to vehicular transportation hazards while riding in an unsecured truck bed, representing moving vehicle energy. While the vehicle was in motion (exposure), riding in a truck bed [percentile-cap: demoted from SIF+]",llm_weak_gold
R113,A driver failed to chain up in icy conditions on a mountain access road and slid off the shoulder.,driving,driving,driving,false,2,2,2,1,"A vehicle sliding off a mountain road involves moving heavy machinery and gravitational energy, representing high-magnitude energy. A critical control (chaining up in icy conditions) was fully absent, [percentile-cap: demoted from SIF+]",llm_weak_gold
